date,min,max,pm25,q1,q3,stdev,count
2021-02-06,0.87,3.07,1.63,1.4,1.93,0.441,248
2021-02-07,0.8,3,1.43,1.2,1.77,0.406,241
2021-02-08,0.65,7.6,1.23,1.1,1.57,0.691,260
2021-02-09,0.5,4.53,1.3,0.94,1.67,0.527,241
2021-02-10,0.83,13.13,1.63,1.35,1.97,0.887,241
2021-02-11,0.7,4.93,1.4,1.27,1.8,0.538,241
2021-02-12,0.7,4.97,1.27,1,1.8,0.639,279
2021-02-13,0.4,2.2,0.8,0.7,1,0.249,265
2021-02-14,0.43,10,0.8,0.67,1.26,1.033,241
2021-02-15,0.9,10.19,1.93,1.56,2.29,0.892,249
2021-02-16,0.8,5.3,2.09,1.6,2.52,0.708,234
2021-02-17,0.56,7.9,1.12,0.93,1.4,0.773,239
2021-02-18,0.7,8.13,1.8,1.26,2.71,1.695,268
2021-02-19,7.6,35.15,17.85,13.93,28.38,7.881,247
2021-02-20,2.33,15.35,3.9,3.33,6.07,3.33,254
2021-02-21,3.28,12.07,6.07,4.2,7.35,1.766,263
2021-02-22,3.9,17.95,7.75,5.7,9.43,2.968,214
2021-02-23,5.5,25.13,10.47,7.68,20.39,6.112,230
2021-02-24,2.2,20.17,7.25,5.09,16.3,5.539,237
2021-02-25,0.9,6,2.8,2.29,3.97,1.134,240
2021-02-26,0.32,3.17,1.1,0.7,2,0.758,231
2021-02-27,0.3,2.29,0.7,0.4,1.1,0.432,264
2021-02-28,0.7,7.2,1.27,1,3.13,1.626,263
2021-03-01,0.75,3.65,1.58,1.3,1.88,0.535,236
2021-03-02,0.5,12.57,1.2,0.82,2.8,2.207,254
2021-03-03,0.73,4.63,1.88,1.4,2.4,0.688,235
2021-03-04,0.6,5.72,1.27,0.98,2.21,1.002,233
2021-03-05,0.52,39.17,1.12,0.85,2.2,3.935,256
2021-03-06,0.4,1.8,0.7,0.6,0.8,0.211,245
2021-03-07,0.3,1.63,0.8,0.7,0.9,0.188,269
2021-03-08,0.5,5.82,1.2,0.95,1.6,0.678,247
2021-03-09,0.56,4.2,1.2,1,2.33,0.965,254
2021-03-10,2,4.68,2.87,2.52,3.2,0.498,235
2021-03-11,1.3,31.67,10.07,2.33,19.12,9.354,245
2021-03-12,0.7,25.6,2.59,1.14,14.64,7.762,252
2021-03-13,1,14.35,2.2,1.88,3.63,1.611,250
2021-03-14,0.9,3.97,2.15,1.77,2.9,0.672,246
2021-03-15,0.6,12.32,2.45,1.9,3.09,1.778,224
2021-03-16,0.9,13.23,3.16,1.6,8.48,3.822,230
2021-03-17,1.17,6.8,2.02,1.77,2.42,0.843,261
2021-03-18,0.5,3.58,1.3,1.02,1.75,0.476,242
2021-03-19,0.63,6.43,1.35,1.1,1.8,0.878,242
2021-03-20,0.55,5.45,1.34,1,1.85,0.59,258
2021-03-21,0.35,2,0.7,0.6,0.82,0.262,245
2021-03-22,0.4,1.85,0.73,0.6,0.95,0.27,238
2021-03-23,0.5,12.38,1.2,1,1.5,0.898,285
2021-03-24,1.6,36.92,3.68,3.22,4.15,2.875,244
2021-03-25,1,15.18,2.08,1.67,2.6,1.954,232
2021-03-26,1.5,23.2,7.43,5.22,12.68,6.247,247
2021-03-27,2.33,46.58,22.62,17.48,33,10.572,274
2021-03-28,0.3,29.35,1.73,0.7,2.33,5.144,185
2021-03-29,0.47,5.47,1.1,0.8,2.97,1.634,199
2021-03-30,0.7,2.92,1.67,1.35,2,0.413,222
2021-03-31,0.6,3.78,1.2,0.99,2.13,0.959,196
2021-04-01,0.4,10.27,0.8,0.68,0.93,0.879,178
2021-04-02,0.45,1.98,0.77,0.65,0.9,0.196,203
2021-04-03,0.4,2.5,0.8,0.63,1,0.322,211
2021-04-04,0.75,3.33,1.5,1.05,2.47,0.738,211
2021-04-05,0.3,2.63,0.8,0.68,0.93,0.393,181
2021-04-06,0.3,2.58,0.56,0.5,0.65,0.206,244
2021-04-07,0.3,5.9,1.2,0.85,1.91,1.016,165
2021-04-08,0.38,2.67,1.04,0.8,1.7,0.582,192
2021-04-09,0.56,3.53,1.33,1.08,1.73,0.54,191
2021-04-10,0.4,2.8,0.88,0.7,1.1,0.417,173
2021-04-11,0.6,2.6,1.17,0.98,1.4,0.333,145
2021-04-12,0.5,12.6,2.27,0.8,4.53,3.566,131
2021-04-13,0.5,2.22,0.95,0.8,1.1,0.279,140
2021-04-14,0.5,3.92,1.1,0.8,1.85,0.858,134
2021-04-15,0.52,11.1,1.42,1,3.2,2.015,123
2021-04-16,0.8,6.03,1.6,1.3,2,0.735,138
2021-04-17,0.8,2.33,1.38,1.2,1.55,0.311,151
2021-04-18,1,10.82,1.51,1.38,1.7,0.886,134
2021-04-19,1.1,3.72,1.95,1.67,2.25,0.473,129
2021-04-20,1.1,3.55,1.5,1.3,1.7,0.336,133
2021-04-21,1.1,5.03,2.04,1.54,2.54,0.706,124
2021-04-22,0.32,4.3,0.9,0.6,1.54,1.018,116
2021-04-23,0.4,1.75,0.75,0.63,0.85,0.189,114
2021-04-24,0.2,1.35,0.7,0.5,0.88,0.239,128
2021-04-25,0.4,1.2,0.68,0.6,0.8,0.165,160
2021-04-26,0.56,2.17,0.98,0.8,1.2,0.252,134
2021-04-27,0.7,2.52,1.2,1,1.49,0.347,128
2021-04-28,0.6,3.58,1.4,0.92,2.17,0.732,129
2021-04-29,0.7,5.25,1.33,1.02,2.2,1.06,119
2021-04-30,0.63,7.25,1.5,1.04,2.04,1.051,105
2021-05-01,0.7,26.42,1.3,1.01,1.8,2.204,140
2021-05-02,0.5,5.03,1.05,0.8,1.3,0.488,135
2021-05-03,0.82,4.09,1.3,1.12,2.04,0.738,124
2021-05-04,1.1,8.3,1.84,1.42,5.05,2.104,124
2021-05-05,0.47,4.97,0.9,0.75,1.5,1.159,124
2021-05-06,0.6,3.97,1.23,0.9,2.15,0.823,116
2021-05-07,0.55,5.18,1.7,1.5,2.24,0.845,121
2021-05-08,1.2,3.3,1.94,1.67,2.41,0.531,128
2021-05-09,1.02,13.57,2.58,2.02,7.54,3.944,141
2021-05-10,2.35,13.13,3.92,3.42,8.48,3.318,135
2021-05-11,2.29,6.05,3.83,3.38,4.3,0.754,120
2021-05-12,1.88,4.78,2.54,2.25,3.1,0.581,115
2021-05-13,2.97,13,6.87,4.95,8.77,2.371,146
2021-05-14,1.45,16.38,4.88,2.33,13.15,4.938,130
2021-05-15,1.12,9.77,4.05,2.67,6.63,2.316,147
2021-05-16,1.1,8.73,1.9,1.6,6.32,2.539,145
2021-05-17,0.7,9.43,2.38,1.48,4.5,1.981,133
2021-05-18,0.8,9.68,1.5,1.3,6.03,3.001,110
2021-05-19,0.8,2.7,1.4,1.2,1.6,0.3,147
2021-05-20,1.08,3.88,2.19,1.58,2.65,0.641,152
2021-05-21,0.65,4.84,1.67,1.23,2.29,0.789,145
2021-05-22,0.5,3.38,1.47,1.2,2.47,0.724,122
2021-05-23,0.85,9.6,1.69,1.3,3.38,1.554,162
2021-05-24,1.08,4.65,2.92,1.44,3.72,1.129,148
2021-05-25,0.8,5,2.8,1.4,3.5,1.091,163
2021-05-26,0.5,4.03,1.23,0.9,1.45,0.574,163
2021-05-27,0.3,1.38,0.68,0.5,0.9,0.246,151
2021-05-28,0.6,7.22,4.97,2.6,5.6,1.705,158
2021-05-29,1.38,4.4,1.83,1.7,2.06,0.503,137
2021-05-30,1.5,7.88,2.13,1.92,2.72,1.201,165
2021-05-31,0.8,4.2,1.83,1.4,2.59,0.872,133
2021-06-01,1,2.8,1.65,1.4,1.9,0.361,173
2021-06-02,1.4,4.03,2.29,1.9,2.96,0.587,157
2021-06-03,1.65,5.35,2.58,2.12,3.46,0.933,149
2021-06-04,1.7,5.43,2.67,2.35,4.03,0.89,158
2021-06-05,2.22,5.09,3.28,2.9,3.55,0.499,159
2021-06-06,1.9,6.28,2.87,2.45,4.93,1.271,198
2021-06-07,2.6,7.1,4.43,3.95,4.78,0.723,323
2021-06-08,3.55,11.9,5.3,4.59,6.68,1.582,239
2021-06-09,3.35,13.25,8.85,4.57,10.02,2.847,259
2021-06-10,1.25,7.5,2.2,1.85,3.15,1.656,176
2021-06-11,1.5,19.05,2.8,2.15,3.45,3.917,182
2021-06-12,1,5.3,2.25,1.6,3.38,1.12,162
2021-06-13,0.6,2.4,1.23,1,1.4,0.304,161
2021-06-14,1.1,4.03,2.1,1.45,3,0.86,197
2021-06-15,0.5,2.17,0.9,0.7,1.3,0.382,198
2021-06-16,0.88,3.9,1.52,1.3,2.12,0.509,173
2021-06-17,1.1,3.92,2.13,1.73,2.67,0.584,243
2021-06-18,1.95,10.19,6.72,2.88,7.45,2.247,243
2021-06-19,1,12.2,4.65,2.8,8.02,2.985,279
2021-06-20,5.03,17.07,7.9,6.88,12.1,2.926,299
2021-06-21,1,12.4,5.69,4.04,9.32,3.311,272
2021-06-22,2.47,10.57,5.95,5.09,6.9,1.619,229
2021-06-23,1.6,22.63,3.1,2.45,3.55,1.802,293
2021-06-24,2.27,9.19,4.5,3.9,5.3,1.457,259
2021-06-25,1.12,14.4,4.72,3.98,10,3.576,293
2021-06-26,1.27,7.68,2.68,2.1,3.55,1.217,310
2021-06-27,1.63,6.32,3.4,2.8,4.4,1.144,309
2021-06-28,2.52,7.5,4.29,3.7,5.25,1.041,288
2021-06-29,2,7.45,3.5,3.08,5,1.458,315
2021-06-30,1.05,8.27,4.72,3.1,5.9,1.977,295
2021-07-01,1.12,3.42,1.92,1.63,2.4,0.468,263
2021-07-02,1.3,4.75,3.08,2.5,3.6,0.762,253
2021-07-03,1.75,5.15,3.4,3.13,3.8,0.645,328
2021-07-04,2,5.57,3.17,2.74,3.95,0.736,321
2021-07-05,2.45,4.84,3.44,3.1,3.88,0.51,260
2021-07-06,2.04,7,3.78,3.16,5.21,1.255,300
2021-07-07,3.4,14.55,7.05,4.43,9.44,2.734,266
2021-07-08,1.23,5.5,1.85,1.6,4.2,1.308,289
2021-07-09,1.1,5.18,2.4,1.7,2.88,0.757,327
2021-07-10,1,12.48,4.3,3.41,5.7,2.062,324
2021-07-11,0.5,4,2.2,1.7,2.82,0.83,356
2021-07-12,1.6,4.84,2.8,2.33,3.87,0.844,264
2021-07-13,1.67,6.85,3.38,2.6,4.4,1.366,239
2021-07-14,2.92,16.42,4.9,4.15,7.07,2.859,255
2021-07-15,5.4,18.92,8.93,6.88,12.1,3.329,314
2021-07-16,1.2,14.2,2.27,1.6,4.15,3.269,271
2021-07-17,4,14.1,5.87,5.14,6.74,2.222,324
2021-07-18,1.2,13.4,3.1,1.65,6.2,2.917,274
2021-07-19,0.6,2.22,1.1,0.88,1.3,0.333,247
2021-07-20,0.95,3.7,1.75,1.4,2.83,0.742,271
2021-07-21,0.4,2.5,0.63,0.56,0.9,0.313,297
2021-07-22,1.1,3.75,2.25,1.85,2.65,0.607,243
2021-07-23,0.88,3.45,1.6,1.2,1.92,0.608,296
2021-07-24,1.1,8.48,2.5,2.04,3.2,0.852,287
2021-07-25,1.75,4.32,2.65,2.2,3.1,0.622,324
2021-07-26,1.75,6.05,3.47,2.78,4.47,1.03,322
2021-07-27,2.9,10.68,6.1,4.25,7.63,1.973,339
2021-07-28,3.2,14.05,9.18,6.38,10.89,2.679,349
2021-07-29,0.88,7.18,2.35,1.35,4.72,1.851,298
2021-07-30,0.63,2.17,1.05,0.9,1.38,0.325,242
2021-07-31,1.7,5.28,3.45,2.92,4.05,0.667,263
2021-08-01,1.3,4.8,2.1,1.73,3.5,0.914,264
2021-08-02,0.5,3.08,1.3,0.73,1.66,0.538,245
2021-08-03,0.4,1.95,0.7,0.63,0.9,0.303,262
2021-08-04,0.6,2.02,1.1,0.9,1.35,0.284,226
2021-08-05,0.65,3.92,1.25,0.98,1.6,0.486,262
2021-08-06,0.8,11.3,1.45,1.17,1.63,1.38,313
2021-08-07,0.6,3.4,1.85,1.65,2.17,0.471,323
2021-08-08,1.1,4.55,2.29,1.88,3.13,0.838,286
2021-08-09,1.48,7.93,2.4,1.94,3.98,1.458,233
2021-08-10,1,9.57,3.35,2.82,3.89,1.012,304
2021-08-11,2,5.65,3.14,2.6,3.45,0.582,236
2021-08-12,1.9,4.45,3.05,2.72,3.35,0.436,293
2021-08-13,2.22,7.47,4.5,3.72,5.2,1,530
2021-08-14,1.1,5.03,2.08,1.6,2.9,0.883,437
2021-08-15,0.4,3.78,1.27,0.9,1.9,0.605,466
2021-08-16,1.33,6.68,2.25,1.92,2.8,0.959,517
2021-08-17,1,13.8,2.41,1.8,4.45,1.88,544
2021-08-18,0.6,14.05,1.63,1.4,2.62,3.254,457
2021-08-19,0.3,1.98,0.8,0.7,0.92,0.275,548
2021-08-20,0.5,2.22,1.1,0.8,1.38,0.35,512
2021-08-21,0.4,2.78,0.8,0.6,1.12,0.462,549
2021-08-22,0.6,2.45,1.1,0.98,1.33,0.336,514
2021-08-23,0.73,3,1.45,1.2,1.9,0.518,552
2021-08-24,1,2.78,1.65,1.45,1.9,0.356,537
2021-08-25,0.3,4.4,0.8,0.5,2.4,1.179,528
2021-08-26,0.63,6.47,3.58,1.3,4.3,1.572,386
2021-08-27,2.1,6.38,3.83,3.05,4.84,1.006,419
2021-08-28,2.7,12.38,4.88,3.89,5.77,1.335,368
2021-08-29,3,6.82,4.93,4.59,5.22,0.545,402
2021-08-30,3.3,6.97,4.3,3.97,4.65,0.532,526
2021-08-31,1.2,7.53,2.25,1.9,3.65,1.711,541
2021-09-01,0.8,5.18,3.05,2.35,3.67,1.002,523
2021-09-02,0.56,8.63,2.2,1.2,4.43,2.217,521
2021-09-03,0.55,3.53,1.1,0.82,2.2,0.819,544
2021-09-04,0.5,6.22,0.88,0.7,1.4,0.801,547
2021-09-05,0.6,5.53,1.4,1,2.08,0.68,464
2021-09-06,1.02,4.59,1.9,1.65,2.1,0.391,469
2021-09-07,1.6,5.93,3.25,2.88,3.97,0.824,455
2021-09-08,1.6,6.88,2.67,2.17,5.2,1.6,575
2021-09-09,2.58,9.8,6.1,4.7,7.6,1.774,502
2021-09-10,2.58,10.48,6.1,4.75,7.2,1.605,568
2021-09-11,5.13,18.88,7.13,6.45,11.6,3.206,575
2021-09-12,0.6,22.23,5.19,3,8.63,5.661,566
2021-09-13,0.4,2.5,1,0.7,1.3,0.369,568
2021-09-14,0.75,5.75,1.27,1.1,1.57,0.472,576
2021-09-15,0.5,7.18,1.2,0.9,1.66,1.045,568
2021-09-16,0.7,5.03,1.45,1.17,2.1,0.638,571
2021-09-17,1,5.07,2.9,2.2,3.4,0.832,570
2021-09-18,0.82,3.22,1.7,1.2,2.13,0.519,566
2021-09-19,1.4,6.1,2.67,2,3.32,0.819,569
2021-09-20,1.38,7.18,3.25,2.6,3.85,1.032,575
2021-09-21,1.4,7.72,4.22,2.41,5.05,1.475,569
2021-09-22,0.68,6.95,2.54,1.8,4.59,1.673,572
2021-09-23,0.3,4.53,1.4,0.8,3.03,1.168,575
2021-09-24,0.3,2.95,0.7,0.55,0.95,0.581,573
2021-09-25,0.4,5.03,1.98,1.01,2.82,1.056,572
2021-09-26,0.3,5.18,1,0.63,1.77,0.73,569
2021-09-27,0.5,4.47,1,0.8,1.5,0.826,554
2021-09-28,1.4,6.55,2.45,1.98,3.58,1.107,567
2021-09-29,3.28,6.63,4.55,4.13,4.94,0.615,557
2021-09-30,0.7,9.55,5.4,3.7,6.4,1.974,562
2021-10-01,0.8,3.35,1.83,1.55,2.2,0.496,561
2021-10-02,1.63,13.9,4.65,3.32,9.94,3.743,561
2021-10-03,7.35,24.25,12.95,11.65,17.7,3.713,567
2021-10-04,8.52,18.98,13.93,12.2,15.48,2.056,571
2021-10-05,0.85,12.73,3.9,2.14,7.43,3.264,577
2021-10-06,0.8,17.67,2.5,1.4,7.71,4.003,572
2021-10-07,1.6,6.38,4.3,3.33,5.07,1.137,575
2021-10-08,1,9.19,2.75,2.2,5.72,2.035,571
2021-10-09,2.2,13.23,4.9,3.95,5.88,1.381,560
2021-10-10,2.97,14.23,5.2,4.22,8.63,3.166,573
2021-10-11,1.2,10.1,2.59,2.08,7.53,2.799,572
2021-10-12,0.4,2.25,0.7,0.6,0.82,0.202,572
2021-10-13,0.43,3.5,0.85,0.7,1.48,0.693,575
2021-10-14,0.5,4.53,1.1,0.88,1.77,0.612,568
2021-10-15,0.3,14.05,1,0.7,1.51,0.862,572
2021-10-16,0.45,3.25,0.93,0.8,1.1,0.337,574
2021-10-17,0.32,12.45,0.7,0.6,0.9,0.62,570
2021-10-18,0.38,5.85,0.8,0.6,1.5,1.527,558
2021-10-19,0.6,15.77,2.42,1.26,3.7,3.451,577
2021-10-20,0.7,5.2,1.65,1.2,2.08,0.823,556
2021-10-21,0.3,9.8,1.6,0.8,2,0.816,570
2021-10-22,0.3,1.75,0.6,0.5,0.7,0.191,569
2021-10-23,0.4,9.02,0.9,0.75,2.87,2.208,565
2021-10-24,0.6,5.38,1.77,1.35,2.22,0.707,568
2021-10-25,1.23,5.88,2.92,2.33,4.38,1.157,569
2021-10-26,0.93,10.38,3.8,1.9,7,3.03,566
2021-10-27,0.7,3.65,1.95,1.38,2.52,0.684,549
2021-10-28,0.7,6.18,2.15,1.4,2.95,1.168,543
2021-10-29,5.68,28.55,13.22,10.98,17.13,4.925,560
2021-10-30,9.69,32.13,21.25,17.6,24.88,4.76,566
2021-10-31,5.2,36.83,14.72,8.63,24.23,8.511,570
2021-11-01,7.93,28.35,15.75,13.04,20.17,4.761,540
2021-11-02,15.73,31.23,22.26,20.14,24.38,3.365,538
2021-11-03,1.5,28,19.26,13.53,22.94,7.015,568
2021-11-04,1.08,6.65,3.13,2.04,4.32,1.307,571
2021-11-05,0.6,3.13,1.23,1,1.55,0.424,572
2021-11-06,0.4,3.8,0.98,0.8,1.8,0.8,564
2021-11-07,0.4,5.35,0.8,0.68,1,0.491,561
2021-11-08,0.5,9.63,1.48,1.1,2.54,1.69,472
2021-11-09,0.55,8.07,1.45,1.1,2.1,1.204,550
2021-11-10,0.4,2.78,1.3,0.7,1.63,0.53,441
2021-11-11,0.4,2.9,1.67,1.33,1.92,0.486,538
2021-11-12,0.3,17.39,0.7,0.5,3.63,3.877,507
2021-11-13,0.8,11.77,2.38,1.7,3.2,1.951,555
2021-11-14,0.9,9.23,2.35,1.5,3,0.982,552
2021-11-15,0.73,3.67,1.29,1.1,2.29,0.678,544
2021-11-16,1.8,7.2,4.47,3.22,5.3,1.33,550
2021-11-17,1.42,10.75,2.85,2.17,3.67,1.223,423
2021-11-18,0.52,2.15,1,0.9,1.17,0.243,536
2021-11-19,0.2,5.5,1.5,1.12,2.2,1.078,520
2021-11-20,0.2,2.17,0.7,0.3,1.1,0.468,545
2021-11-21,0.3,1.83,0.68,0.5,0.81,0.232,565
2021-11-22,0.43,2.4,1,0.8,1.14,0.275,559
2021-11-23,0.35,2.54,1.12,0.82,1.4,0.389,557
2021-11-24,0.47,5.22,1,0.73,1.55,0.732,558
2021-11-25,0.4,2.4,0.9,0.7,1.1,0.334,567
2021-11-26,0.7,6.63,1.5,1.2,2.14,0.845,572
2021-11-27,0.6,3.43,1.14,0.95,1.47,0.388,556
2021-11-28,0.7,3.08,1.3,1.05,1.7,0.408,557
2021-11-29,1,3,1.6,1.4,1.9,0.338,562
2021-11-30,0.8,3,1.47,1.3,1.7,0.3,552
2021-12-01,0.88,5.7,2.23,1.77,2.87,0.809,541
2021-12-02,0.7,7.13,1.63,1.1,2.52,0.895,545
2021-12-03,1.7,4.03,2.47,2.14,2.89,0.483,240
2021-12-04,1,7.7,2.52,2.13,3.37,1.287,531
2021-12-05,0.87,5.8,1.4,1.2,1.6,0.465,544
2021-12-06,0.8,7.5,1.99,1.39,3.7,1.304,560
2021-12-07,2.29,34.29,3.97,3.37,15.43,8.972,559
2021-12-08,0.9,27.5,2.65,2.08,4.22,6.432,553
2021-12-09,1.02,3.7,1.98,1.77,2.2,0.398,553
2021-12-10,1.2,9.65,3.55,2.5,6.2,2.308,551
2021-12-11,0.85,27.52,2.69,1.55,9.63,6.975,562
2021-12-12,7.07,29,13.13,11.23,15.57,3.422,543
2021-12-13,0.88,15.85,4.68,4.05,5.56,1.7,548
2021-12-14,0.8,7.53,2.02,1.75,2.7,1.351,543
2021-12-15,0.56,3.33,1.67,1.25,2.02,0.51,552
2021-12-16,0.43,3.35,0.9,0.8,1.1,0.302,546
2021-12-17,0.4,6.82,1.38,0.98,1.73,0.655,558
2021-12-18,0.3,2.95,0.82,0.7,1.08,0.327,539
2021-12-19,0.2,1.4,0.55,0.43,0.68,0.175,550
2021-12-20,0.6,2.7,1.14,0.9,1.52,0.408,526
2021-12-21,0.67,17,1.7,1.17,3.57,3.092,551
2021-12-22,1.1,20.48,5.3,3.69,7.26,2.749,545
2021-12-23,0.7,6.93,1.9,1.5,2.38,0.732,527
2021-12-24,0.2,1.9,0.6,0.47,0.77,0.22,551
2021-12-25,0.3,7.75,0.87,0.6,1.2,0.739,537
2021-12-26,0.5,8.73,1.6,0.9,3.17,1.608,563
2021-12-27,1.33,11.67,3.08,2.4,4.09,1.396,566
2021-12-28,1.75,12.73,3.83,3.13,5.8,2.656,562
2021-12-29,11.07,29.08,22.13,16.8,23.8,3.95,563
2021-12-30,1.58,19.88,7.95,3.45,11.68,4.829,555
2021-12-31,0.7,24.42,1.91,1.42,2.72,2.975,564
2022-01-01,0.6,13.82,1.4,1.02,2.6,2.268,570
2022-01-02,0.2,11.25,2.75,0.98,3.97,1.792,568
2022-01-03,1.1,6.15,2.02,1.7,2.42,0.595,566
2022-01-04,0.52,9.75,1.65,1.34,2.02,1.053,564
2022-01-05,0.7,6.22,1.5,1.2,1.73,0.546,561
2022-01-06,0.3,2.17,0.88,0.63,1.1,0.308,572
2022-01-07,0.55,7.15,1.6,1,2.46,1.238,565
2022-01-08,0.28,20.14,4.05,0.8,7.57,4.062,535
2022-01-09,2.35,16.3,4.8,3.95,6.03,1.605,541
2022-01-10,2.95,13.6,5.56,4.57,6.3,1.221,536
2022-01-11,1.95,9.93,4.3,3.5,5.55,1.353,563
2022-01-12,1.33,13.6,3.38,2.4,9.1,3.71,567
2022-01-13,0.6,2.54,1.3,1.1,1.59,0.359,560
2022-01-14,0.2,1.6,0.6,0.5,0.8,0.228,542
2022-01-15,0.38,17.52,1,0.73,1.69,1.121,564
2022-01-16,0.4,3.8,1.23,0.79,1.9,0.765,565
2022-01-17,0.3,2.6,0.8,0.7,1,0.248,566
2022-01-18,0.6,8.63,1.2,0.98,1.5,0.495,566
2022-01-19,0.2,4.78,2.29,1.77,2.67,0.807,559
2022-01-20,0.3,1.4,0.7,0.6,0.85,0.199,568
2022-01-21,0.43,2.1,0.93,0.8,1.14,0.263,536
2022-01-22,0.9,21.05,1.58,1.27,2.4,1.833,559
2022-01-23,1.35,15.18,3.17,2.29,4.05,1.406,555
2022-01-24,0.75,6.2,1.88,1.45,2.63,1.039,562
2022-01-25,0.75,8.05,2.1,1.4,3.47,1.638,550
2022-01-26,0.8,6.93,1.9,1.4,3.5,1.113,523
2022-01-27,0.4,4.15,1.7,1.1,2.4,0.899,561
2022-01-28,0.4,5.35,0.9,0.7,1.17,0.601,564
2022-01-29,0.2,4.07,1.08,0.8,1.35,0.447,559
2022-01-30,0.2,1.65,0.5,0.4,0.7,0.27,561
2022-01-31,0.4,1.85,1,0.87,1.12,0.216,567
2022-02-01,0.75,8.55,1.55,1.2,2,1.208,528
2022-02-02,1.1,6.93,2.73,2.29,3.5,1.099,537
2022-02-03,0.75,7.43,2.97,2.5,3.4,1.042,537
2022-02-04,0.5,12.9,1.85,1.14,2.88,1.36,542
2022-02-05,0.85,5.97,1.55,1.3,2.16,0.715,557
2022-02-06,0.3,13.75,1.5,1.25,1.8,1.142,562
2022-02-07,0.4,2.42,0.82,0.7,1.1,0.3,561
2022-02-08,0.3,2.52,1.14,0.82,1.4,0.411,547
2022-02-09,0.6,6.75,1.52,1.14,2.08,0.741,524
2022-02-10,0.8,2.9,1.55,1.27,1.85,0.398,527
2022-02-11,0.5,5.75,1.05,0.85,1.33,0.492,542
2022-02-12,0.5,3.88,1.79,1.35,2.13,0.577,558
2022-02-13,1.3,5.55,2.29,2,2.75,0.586,575
2022-02-14,2.1,11.13,6.18,5.15,7.43,1.837,572
2022-02-15,0.8,9,4.32,2.25,5.3,1.828,577
2022-02-16,0.68,6.63,2.1,1.6,3.53,1.358,572
2022-02-17,0.3,2.22,0.8,0.7,1,0.316,570
2022-02-18,0.4,15.25,1.08,0.79,1.67,1.022,572
2022-02-19,0.4,5.65,1.2,0.93,1.45,0.454,573
2022-02-20,0.8,4.97,1.5,1.27,2.08,0.683,571
2022-02-21,0.25,14.43,0.77,0.6,1.15,1.19,572
2022-02-22,0.55,13.02,1.8,1.5,3.55,1.941,575
2022-02-23,0.7,7.57,2.33,1.5,2.83,0.971,576
2022-02-24,0.6,5.07,1.7,1.2,2.1,0.652,575
2022-02-25,0.55,3.47,1.3,1.02,1.85,0.59,569
2022-02-26,0.6,12.7,1.14,0.98,1.45,1.182,573
2022-02-27,0.6,3.08,1.23,1,1.5,0.342,546
2022-02-28,0.55,6.95,1.25,1.05,1.66,0.678,521
2022-03-01,1,8.98,2.92,2,4.01,2.157,576
2022-03-02,1,8.52,3.03,2,6.7,2.381,573
2022-03-03,0.5,5,1,0.88,1.2,0.383,573
2022-03-04,0.55,7.2,1.35,1,2.35,1.15,570
2022-03-05,0.6,6.88,1.2,0.95,1.8,0.791,571
2022-03-06,0.47,3.58,0.98,0.8,1.4,0.665,554
2022-03-07,0.56,4.72,1.2,0.98,1.6,0.716,575
2022-03-08,0.85,4.65,1.67,1.38,2.29,0.63,570
2022-03-09,0.8,6.1,2.25,1.65,2.9,0.88,567
2022-03-10,0.6,11,2.17,1.24,2.97,1.323,569
2022-03-11,1.95,9.94,4.46,3.4,5.4,1.298,570
2022-03-12,1.3,10.4,4.54,2.75,5.63,2.044,572
2022-03-13,0.5,20.67,7.53,2.95,8.73,3.225,555
2022-03-14,3.33,23.75,13.3,8.82,15.7,4.533,566
2022-03-15,9.52,21.3,16.8,13.89,18.05,2.792,573
2022-03-16,10.98,27.33,15.32,13.64,17.02,3.182,569
2022-03-17,4,14.45,8.8,6.43,11.43,2.75,571
2022-03-18,1,20,2.15,1.6,10.94,6.394,552
2022-03-19,0.75,5.82,1.52,1.2,2.22,1.163,571
2022-03-20,0.9,6.93,2,1.6,2.9,0.969,565
2022-03-21,6.03,16.7,10.95,8.49,12.92,2.679,545
2022-03-22,9.57,20.7,12.6,11.85,15.57,2.592,575
2022-03-23,3.33,17.39,4.88,4.2,7.54,3.501,569
2022-03-24,3.42,7.9,4.55,4.2,4.93,0.606,560
2022-03-25,0.56,9.38,5.4,1.89,7.03,2.54,569
2022-03-26,0.47,3.25,1.1,0.92,1.4,0.416,573
2022-03-27,0.45,3.05,1.1,0.9,1.3,0.362,566
2022-03-28,0.4,4.95,1,0.8,2.29,1.125,568
2022-03-29,0.5,4.57,1.14,0.9,1.5,0.575,569
2022-03-30,0.45,5.63,1.05,0.81,1.6,1.113,569
2022-03-31,0.65,8.23,2.08,1.12,3.05,1.25,575
2022-04-01,0.6,8.98,2.41,1.5,3.75,1.392,570
2022-04-02,0.45,5.05,1.67,1.05,2.75,0.902,544
2022-04-03,0.3,2.9,0.7,0.56,0.9,0.409,573
2022-04-04,0.2,11.15,0.88,0.5,1.58,1.004,573
2022-04-05,0.22,1.85,0.6,0.52,0.73,0.166,570
2022-04-06,0.32,4.09,0.8,0.65,1.12,0.399,570
2022-04-07,0.4,7.72,1,0.82,1.3,0.989,574
2022-04-08,0.38,3.78,0.88,0.7,1.14,0.577,571
2022-04-09,0.5,2.13,0.85,0.77,1,0.208,555
2022-04-10,0.3,1.23,0.6,0.5,0.7,0.153,576
