date,min,max,pm25,q1,q3,stdev,count
2020-12-11,3.67,22.73,7.52,6.47,8.9,2.644,318
2020-12-12,3.9,34.77,10.13,6.97,12.37,3.915,319
2020-12-13,2.4,70.3,7.48,5.72,15.75,6.687,300
2020-12-14,2.5,10.33,5,4.47,5.6,1.095,291
2020-12-15,3.4,13.93,8.78,7.15,10.6,2.551,308
2020-12-16,0.4,10.37,1.83,0.9,4.03,2.562,312
2020-12-17,2.02,11.43,5.09,3.32,6.8,2.352,277
2020-12-18,0,3.4,0.1,0.1,0.2,0.716,308
2020-12-19,0,2,0.13,0.1,0.2,0.228,287
2020-12-20,0,7.2,0.2,0.1,0.33,0.606,305
2020-12-21,0,4.13,0.13,0.1,0.2,0.365,295
2020-12-22,0,3.53,0.2,0.1,0.2,0.339,284
2020-12-23,0,1.77,0.2,0.1,0.2,0.424,307
2020-12-24,0.3,12.17,1.2,0.9,1.6,1.039,283
2020-12-25,0.2,5.2,1.27,0.8,1.9,0.952,307
2020-12-26,1.33,12.47,2.37,2.1,2.83,1.905,293
2020-12-27,0,9.36,0.1,0.1,0.87,2.125,305
2020-12-28,0.67,8.63,5.6,4.76,6.73,1.907,295
2020-12-29,1.1,9.73,4.23,2.9,6.03,2.158,291
2020-12-30,0,4.4,0.8,0.1,1.45,0.904,293
2020-12-31,0,3.6,0.1,0.1,0.2,0.397,310
2021-01-01,0,6.1,0.2,0.1,0.3,0.648,301
2021-01-02,0,3.73,0.1,0.1,0.2,0.297,275
2021-01-03,0,1.97,0.1,0.1,0.2,0.128,288
2021-01-04,0,15.4,3.19,0.1,4.17,2.136,282
2021-01-05,0.8,5.32,2.37,1.9,3.27,0.951,271
2021-01-06,1.07,3.97,2.4,1.87,2.93,0.646,278
2021-01-07,2.47,5.87,3.51,3.13,4.05,0.75,276
2021-01-08,2.52,7.8,4.59,3.53,5.95,1.409,289
2021-01-09,4.73,30.67,6.4,5.7,8.57,3.379,287
2021-01-10,1.3,7.63,2.29,1.93,2.85,1.022,284
2021-01-11,0,8.3,2,0.8,3.19,2.009,264
2021-01-12,0,1.9,0.1,0.1,0.13,0.119,273
2021-01-13,0,1.83,0.1,0.1,0.1,0.137,272
2021-01-14,0,7.63,0.1,0.1,0.1,0.472,265
2021-01-15,0,8.23,0.1,0,0.1,0.52,283
2021-01-16,0,1.9,0.1,0.1,0.1,0.139,265
2021-01-17,0,3.4,0.1,0.1,0.13,0.213,251
2021-01-18,0,0.73,0.1,0.1,0.2,0.077,246
